asset_id,section_id,section_name,section_class,asset_type,age_years,base_wear_index,historical_failures,maintenance_frequency_per_year,last_service_date,days_since_last_service,previous_maintenance_outcome,vibration_mm_s,rail_wear_mm,ultrasonic_flaw_score,track_geometry_deviation_mm,critical_defects_180d,major_defects_180d,open_defects,maintenance_count_365d,deferred_count,emergency_count,avg_duration_minutes,failure_probability,urgency_score,health_score,track_section
AST-498,SEC-003,Delhi Shahdara - Sahibabad UP,UP,turnout,9.75,15.0,0.0,1,2026-07-02 04:56:00,29,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0172697049761966,1.7269704976196687,92.9700159874587,SEC-003
AST-501,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,6.92,47.0,0.0,1,2025-12-23 05:15:00,220,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,74.83055777287626,SEC-006
AST-503,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,turnout,6.75,21.0,0.0,1,2025-10-19 04:55:00,285,COMPLETED,0.25,0.0,0.0,-1.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,80.6448999973156,SEC-002
AST-508,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,track,4.07,32.0,0.0,1,2025-11-07 05:05:00,266,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,78.09424418191847,SEC-006
AST-510,SEC-003,Delhi Shahdara - Sahibabad UP,UP,sleeper,11.15,28.000000000000004,1.0,2,2026-07-20 04:53:00,11,COMPLETED,0.75,0.0,20.0,3.0,0.0,1.0,0.0,2,0,0,210.0,0.7953346775919219,79.53346775919219,85.56384705554059,SEC-003
AST-512,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,12.1,20.0,0.0,3,2025-10-20 10:08:00,284,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,3,1,2,260.0,0.9931015025289074,99.31015025289074,74.95799184239209,SEC-001
AST-513,SEC-001,Delhi Main - Delhi Shahdara UP,UP,turnout,11.82,19.0,0.0,1,2026-06-10 05:00:00,51,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0108846955363328,1.0884695536332851,91.03534151558608,SEC-001
AST-515,SEC-005,Sahibabad - Ghaziabad UP,UP,rail,7.97,28.000000000000004,0.0,1,2025-08-28 04:34:00,337,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,76.49430530382463,SEC-005
AST-516,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,8.55,64.0,0.0,2,2026-06-03 05:06:00,58,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,270.0,0.0566996864898348,5.669968648983481,72.58799798414266,SEC-001
AST-525,SEC-001,Delhi Main - Delhi Shahdara UP,UP,turnout,10.58,28.000000000000004,1.0,2,2026-07-07 01:20:00,24,COMPLETED,2.5,0.0,0.0,-10.0,0.0,0.0,0.0,2,0,0,180.0,0.1545821594583625,15.458215945836256,88.35160664145943,SEC-001
AST-526,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,10.32,42.0,0.0,1,2026-06-20 05:18:00,41,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0108846955363328,1.0884695536332851,83.42036351484852,SEC-001
AST-527,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,sleeper,7.72,6.0,0.0,1,2025-11-18 04:38:00,255,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,87.14679340272411,SEC-006
AST-528,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,9.62,31.0,0.0,1,2026-05-02 05:06:00,90,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0090227641509109,0.9022764150910908,85.27658674941517,SEC-006
AST-531,SEC-001,Delhi Main - Delhi Shahdara UP,UP,turnout,12.79,4.0,0.0,1,2025-11-03 05:06:00,270,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0100922045466129,1.0092204546612975,87.50778850836552,SEC-001
AST-535,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,8.04,77.0,1.0,3,2026-05-19 02:17:00,73,COMPLETED,0.25,0.0,20.0,1.0,0.0,1.0,0.0,3,1,0,180.0,0.8503974676211405,85.03974676211405,63.63702829018067,SEC-006
AST-536,SEC-003,Delhi Shahdara - Sahibabad UP,UP,track,12.54,12.0,0.0,1,2026-02-27 05:05:00,154,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0100922045466129,1.0092204546612975,89.30464788485548,SEC-003
AST-537,SEC-001,Delhi Main - Delhi Shahdara UP,UP,rail,9.03,21.0,0.0,1,2026-02-23 05:07:00,158,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,85.82036479554402,SEC-001
AST-539,SEC-005,Sahibabad - Ghaziabad UP,UP,track,7.64,20.0,0.0,1,2026-06-13 05:06:00,48,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.014787204756386,1.478720475638609,90.48828099959186,SEC-005
AST-541,SEC-005,Sahibabad - Ghaziabad UP,UP,rail,11.69,5.0,0.0,1,2025-12-28 04:57:00,215,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,89.62793655305818,SEC-005
AST-542,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,9.53,14.000000000000002,0.0,3,2025-11-14 05:13:00,259,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,3,1,0,180.0,0.5963322602443397,59.63322602443397,82.50992991465958,SEC-003
AST-543,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,rail,7.36,30.0,0.0,1,2026-07-14 04:44:00,17,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0231628457884568,2.3162845788456803,89.39086020043788,SEC-004
AST-546,SEC-001,Delhi Main - Delhi Shahdara UP,UP,turnout,7.72,18.0,0.0,1,2026-06-14 04:34:00,47,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0108846955363328,1.0884695536332851,91.5667206458168,SEC-001
AST-549,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,rail,8.47,11.0,0.0,2,2026-07-12 05:11:00,19,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2,0,0,180.0,0.0191436581413275,1.9143658141327573,94.56445465640016,SEC-004
AST-553,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,4.3,11.0,0.0,1,2025-08-17 05:12:00,348,COMPLETED,1.5,0.0,0.0,6.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,82.38379277339821,SEC-006
AST-555,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track,5.56,5.0,0.0,3,2026-06-04 04:27:00,57,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0,180.0,0.1556184643002486,15.561846430024865,94.85490849207714,SEC-004
AST-563,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,6.9,17.0,0.0,1,2025-11-17 05:10:00,256,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,84.14279800001803,SEC-001
AST-564,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,rail,9.19,13.0,0.0,1,2026-06-29 05:11:00,32,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0172697049761966,1.7269704976196687,93.97634403155912,SEC-004
AST-567,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,9.11,12.0,1.0,2,2026-04-18 08:17:00,104,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,2,0,1,270.0,0.7888083069427401,78.88083069427401,82.41609096278812,SEC-003
AST-571,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,5.95,26.0,0.0,1,2026-05-31 05:09:00,61,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0111590845270025,1.1159084527002596,88.05627178683318,SEC-006
AST-573,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,sleeper,11.18,7.000000000000001,0.0,1,2025-08-27 05:07:00,338,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,83.9980729200511,SEC-006
AST-576,SEC-005,Sahibabad - Ghaziabad UP,UP,track,10.02,1.0,0.0,2,2026-05-02 05:22:00,90,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,240.0,0.0470227599829209,4.702275998292094,91.19711814683438,SEC-005
AST-577,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,turnout,6.94,4.0,0.0,1,2026-05-13 04:40:00,79,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0111590845270025,1.1159084527002596,95.23405692148556,SEC-002
AST-580,SEC-005,Sahibabad - Ghaziabad UP,UP,sleeper,11.55,21.0,0.0,1,2026-04-12 04:46:00,110,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,88.19260101560688,SEC-005
AST-582,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track,6.05,13.0,0.0,1,2025-10-06 04:54:00,298,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,83.27449132826354,SEC-002
AST-583,SEC-005,Sahibabad - Ghaziabad UP,UP,rail,10.69,25.0,0.0,1,2026-02-02 05:06:00,179,COMPLETED,0.25,0.0,0.0,-1.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,84.06188185009745,SEC-005
AST-584,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,sleeper,11.13,5.0,0.0,1,2026-02-22 05:14:00,159,COMPLETED,1.25,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,91.27675791652572,SEC-004
AST-586,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,turnout,8.02,27.0,0.0,1,2025-12-19 05:29:00,224,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,80.60857015448697,SEC-004
AST-590,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,6.52,17.0,0.0,1,2025-12-30 04:24:00,213,COMPLETED,0.5,0.0,0.0,-2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,86.10174011486932,SEC-003
AST-593,SEC-005,Sahibabad - Ghaziabad UP,UP,turnout,4.47,39.0,0.0,1,2026-01-08 04:56:00,204,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,77.86390819546314,SEC-005
AST-595,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,4.36,52.0,0.0,1,2026-03-25 04:54:00,128,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,76.7340648996959,SEC-003
AST-599,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,rail,10.39,28.000000000000004,0.0,1,2026-02-08 04:47:00,173,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,82.64735051214087,SEC-002
AST-600,SEC-005,Sahibabad - Ghaziabad UP,UP,turnout,7.63,3.0,0.0,1,2026-04-14 04:35:00,108,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,93.77681863853029,SEC-005
AST-607,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track,7.12,52.0,0.0,1,2026-04-11 05:19:00,111,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,76.74003921208997,SEC-004
AST-611,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,sleeper,7.62,16.0,0.0,1,2025-11-21 04:55:00,252,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,84.14801551812954,SEC-002
AST-614,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,track,9.15,23.0,0.0,1,2026-05-31 04:33:00,61,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0090227641509109,0.9022764150910908,89.4462210955047,SEC-006
AST-615,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,rail,8.8,11.0,0.0,1,2025-11-07 05:11:00,266,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,85.10973946038557,SEC-004
AST-616,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,7.07,31.0,0.0,1,2025-08-15 05:18:00,350,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,75.17675542545273,SEC-006
AST-617,SEC-003,Delhi Shahdara - Sahibabad UP,UP,turnout,11.45,29.0,0.0,2,2026-02-15 04:42:00,166,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,270.0,0.0407674456809546,4.076744568095465,81.48014103669854,SEC-003
AST-620,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,rail,10.66,14.000000000000002,0.0,1,2026-05-12 04:50:00,80,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0090227641509109,0.9022764150910908,91.83963304711116,SEC-004
AST-621,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,7.85,88.0,1.0,2,2026-05-26 05:33:00,66,COMPLETED,1.25,0.0,40.0,5.0,1.0,0.0,0.0,2,0,1,270.0,0.8751059476069514,87.51059476069514,57.25440158713042,SEC-001
AST-623,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,5.15,12.0,0.0,1,2026-04-03 04:32:00,119,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,90.79705450906845,SEC-001
AST-624,SEC-003,Delhi Shahdara - Sahibabad UP,UP,turnout,12.67,21.0,0.0,1,2026-07-01 04:58:00,30,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0146534045170862,1.4653404517086226,91.43995166625464,SEC-003
AST-626,SEC-005,Sahibabad - Ghaziabad UP,UP,track,8.93,13.0,0.0,1,2026-04-14 04:39:00,108,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,91.13464065199292,SEC-005
AST-627,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,8.62,28.000000000000004,0.0,1,2025-08-22 05:00:00,343,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,76.32457694309588,SEC-006
AST-629,SEC-005,Sahibabad - Ghaziabad UP,UP,track,7.94,31.0,0.0,2,2026-03-21 05:11:00,132,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,270.0,0.0407674456809546,4.076744568095465,81.45901475689554,SEC-005
AST-631,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,turnout,11.38,14.000000000000002,0.0,1,2026-07-25 05:14:00,6,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0231628457884568,2.3162845788456803,93.7802035652162,SEC-006
AST-639,SEC-001,Delhi Main - Delhi Shahdara UP,UP,rail,12.85,4.0,0.0,1,2025-12-21 05:15:00,222,COMPLETED,1.25,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,300.0,0.0100922045466129,1.0092204546612975,90.18289977115386,SEC-001
AST-640,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,turnout,12.6,22.0,0.0,1,2025-11-14 04:47:00,259,COMPLETED,0.25,0.0,0.0,-1.0,0.0,0.0,0.0,1,0,0,300.0,0.0100922045466129,1.0092204546612975,81.66649558027983,SEC-006
AST-646,SEC-003,Delhi Shahdara - Sahibabad UP,UP,track,11.38,27.0,0.0,1,2026-06-18 04:51:00,43,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.014787204756386,1.478720475638609,88.9854202915781,SEC-003
AST-648,SEC-003,Delhi Shahdara - Sahibabad UP,UP,sleeper,12.78,34.0,0.0,1,2025-10-19 04:52:00,285,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0081584449529113,0.815844495291137,76.58968175623063,SEC-003
AST-652,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track,8.04,19.0,0.0,1,2026-02-11 05:09:00,170,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,85.71516096009142,SEC-004
AST-653,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,12.67,15.0,0.0,2,2026-07-05 04:33:00,26,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,240.0,0.04550508269247,4.550508269247006,90.10887319529542,SEC-003
AST-654,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track,4.03,28.000000000000004,0.0,1,2025-12-29 04:54:00,214,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,81.22666601479311,SEC-002
AST-655,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track,8.08,13.0,0.0,2,2026-06-23 04:55:00,38,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,2,0,0,210.0,0.014787204756386,1.478720475638609,93.77777822964792,SEC-002
AST-656,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,rail,4.39,22.0,0.0,1,2026-03-07 05:07:00,146,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,85.97669412610644,SEC-002
AST-659,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track,9.78,27.0,0.0,3,2025-12-30 05:12:00,213,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3,1,2,260.0,0.9929195762195668,99.29195762195668,74.91456023943971,SEC-002
AST-662,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,7.41,24.0,1.0,4,2026-07-18 01:10:00,13,COMPLETED,2.25,0.0,0.0,-9.0,0.0,0.0,0.0,4,1,0,135.0,0.9538595154176568,95.38595154176568,87.65264011716707,SEC-003
AST-666,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,turnout,4.11,24.0,1.0,2,2026-03-29 02:06:00,124,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,180.0,0.3628455193467003,36.28455193467003,84.14286289607237,SEC-006
AST-670,SEC-005,Sahibabad - Ghaziabad UP,UP,rail,8.18,31.0,0.0,1,2025-11-17 05:16:00,256,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,78.17044964661001,SEC-005
AST-675,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,turnout,6.27,3.0,0.0,1,2026-03-08 04:43:00,145,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,91.77089691909806,SEC-002
AST-676,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track,9.04,6.0,0.0,1,2025-12-24 05:02:00,219,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,89.58698307176361,SEC-002
AST-678,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,turnout,5.34,9.0,0.0,1,2025-08-25 04:34:00,340,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,82.96932943203863,SEC-004
AST-679,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,turnout,4.45,4.0,1.0,2,2026-06-29 20:24:00,32,COMPLETED,0.25,0.0,40.0,1.0,1.0,0.0,0.0,2,0,1,240.0,0.9264296982324656,92.64296982324656,86.35867008613633,SEC-006
AST-680,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,turnout,6.78,9.0,0.0,1,2026-04-27 04:44:00,95,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0111590845270025,1.1159084527002596,93.30081240715334,SEC-002
AST-682,SEC-001,Delhi Main - Delhi Shahdara UP,UP,rail,9.07,7.000000000000001,0.0,1,2026-05-22 05:18:00,70,COMPLETED,0.25,0.0,0.0,-1.0,0.0,0.0,0.0,1,0,0,300.0,0.0111590845270025,1.1159084527002596,94.83749857245888,SEC-001
AST-687,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track,8.97,45.0,0.0,1,2026-03-02 05:04:00,151,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,77.99049428482677,SEC-002
AST-689,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,sleeper,4.33,8.0,0.0,1,2025-12-12 05:17:00,231,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,87.226519854389,SEC-006
AST-690,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,sleeper,6.1,37.0,0.0,1,2026-06-02 04:46:00,59,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0111590845270025,1.1159084527002596,84.659683826049,SEC-002
AST-691,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,sleeper,10.94,29.0,0.0,1,2026-07-11 04:48:00,20,COMPLETED,1.25,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,300.0,0.0220943690595085,2.209436905950859,89.51113346322819,SEC-002
AST-694,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,10.09,6.0,0.0,1,2026-06-11 04:44:00,50,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.014787204756386,1.478720475638609,95.40196674238724,SEC-006
AST-697,SEC-003,Delhi Shahdara - Sahibabad UP,UP,track,4.33,19.0,0.0,1,2025-09-21 05:04:00,313,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,80.56783404138001,SEC-003
AST-700,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,12.87,14.000000000000002,0.0,2,2026-01-26 02:20:00,186,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,210.0,0.0081584449529113,0.815844495291137,87.14615909491134,SEC-003
AST-702,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,rail,7.56,24.0,0.0,1,2025-12-18 05:20:00,225,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,81.80598529387937,SEC-002
AST-707,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,10.89,6.0,0.0,1,2025-12-27 04:54:00,216,COMPLETED,0.75,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,89.66129059700918,SEC-001
AST-708,SEC-003,Delhi Shahdara - Sahibabad UP,UP,rail,7.63,24.0,0.0,1,2026-02-25 04:28:00,156,COMPLETED,1.25,0.0,0.0,5.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,85.27317700493178,SEC-003
AST-709,SEC-005,Sahibabad - Ghaziabad UP,UP,rail,5.59,21.0,0.0,1,2025-10-20 04:50:00,284,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,80.62952280820016,SEC-005
AST-711,SEC-005,Sahibabad - Ghaziabad UP,UP,sleeper,7.38,29.0,0.0,1,2026-07-22 04:55:00,9,COMPLETED,1.75,0.0,0.0,7.0,0.0,0.0,0.0,1,0,0,300.0,0.0231628457884568,2.3162845788456803,89.64629095167595,SEC-005
AST-712,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,12.88,12.0,0.0,2,2025-12-15 02:19:00,228,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,210.0,0.0100922045466129,1.0092204546612975,85.61620334472875,SEC-006
AST-716,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,11.87,31.0,0.0,1,2026-05-08 04:52:00,84,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0111590845270025,1.1159084527002596,86.06003891580345,SEC-006
AST-718,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,9.56,9.0,1.0,3,2026-05-08 01:08:00,84,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,3,0,0,160.0,0.8503974676211405,85.03974676211405,90.92534388416831,SEC-006
AST-719,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track,7.58,4.0,1.0,2,2026-07-18 11:46:00,13,COMPLETED,3.75,0.0,40.0,15.0,1.0,0.0,0.0,2,0,1,270.0,0.9444178812186936,94.44178812186938,85.63045317815877,SEC-002
AST-720,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,track,12.18,20.0,1.0,4,2026-02-07 17:31:00,174,COMPLETED,0.25,0.0,40.0,1.0,1.0,0.0,0.0,4,1,1,195.0,0.917841151635999,91.78411516359988,77.0416032214375,SEC-006
AST-723,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,sleeper,5.86,13.0,0.0,1,2025-11-06 05:17:00,267,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,84.4597791678511,SEC-004
AST-725,SEC-005,Sahibabad - Ghaziabad UP,UP,sleeper,11.7,17.0,0.0,1,2026-06-06 05:24:00,55,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0108846955363328,1.0884695536332851,92.02814597687912,SEC-005
AST-726,SEC-001,Delhi Main - Delhi Shahdara UP,UP,sleeper,4.37,24.0,0.0,1,2026-03-11 04:58:00,142,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,85.58899934810516,SEC-001
